0.02,0.1,0.5,1,5,5n,compound
-0.0368912,-0.126271,-0.454274,-5.76454,-0.00247,-0.00293,PBS
-0.0383693,-0.134381,-0.475999,-7.20411,-0.00265,-0.00294,PBS
-0.0039752,-0.141659,-0.499604,-8.80797,-0.0027,-0.00306,PBS
-0.0413273,-0.149804,-0.533408,-9.33455,-0.00266,-0.00309,PBS
-0.0426402,-0.156245,-0.557822,-10.2986,-0.00256,-0.00306,PBS
-0.0437509,-0.165574,-0.585071,-11.0124,-0.00243,-0.00306,PBS
-0.0450487,-0.168065,-0.621869,-11.4708,-0.00233,-0.00312,PBS
-0.0464445,-0.172011,-0.644667,-11.7132,-0.00228,-0.00319,PBS
-0.0475333,-0.183999,-0.685148,-11.7997,-0.00232,-0.00335,PBS
-0.0488686,-0.189994,-0.717605,-11.8065,-0.00254,-0.00352,PBS
-0.0504754,-0.197799,-0.746112,-1.1744,-0.00271,-0.0037,PBS
-0.0523005,-0.201014,-0.793629,-1.1655,-0.00284,-0.00389,PBS
-0.0528259,-0.211148,-0.820287,-11.5554,-0.00298,-0.00418,PBS
-0.0541407,-0.218267,-0.865686,-11.4491,-0.00348,-0.00454,PBS
-0.0556385,-0.224375,-0.877565,-11.3623,-0.00388,-0.00479,PBS
-0.0564889,-0.232037,-0.921792,-11.2795,-0.0043,-0.00511,PBS
-0.0580058,-0.237642,-0.959739,-11.2039,-0.00457,-0.00547,PBS
-0.0594469,-0.022712,-1.00744,-11.1314,-0.00501,-0.00591,PBS
-0.0607115,-0.248292,-1.04999,-11.0644,-0.00545,-0.00642,PBS
-0.0620468,-0.256274,-1.06386,-10.9817,-0.00599,-0.00688,PBS
-0.0631383,-0.263702,-1.13535,-9.77691,-0.00648,-0.00748,PBS
-0.0647153,-0.268681,-1.18589,-9.62447,-0.00706,-0.008,PBS
-0.0730877,-0.276364,-1.23997,-9.73978,-0.00783,-0.00853,PBS
-0.0691623,-0.027428,-1.29547,-9.87576,-0.00851,-0.00917,PBS
-0.0731155,-0.288014,-1.35483,-0.99893,-0.00912,-0.00965,PBS
-0.0710232,-0.292914,-1.41606,-9.92919,-0.00994,-0.01022,PBS
-0.0714438,-0.030079,-1.47972,-9.98636,-0.01078,-0.01084,PBS
-0.0724592,-0.306292,-1.54465,-9.95477,-0.01213,-0.01149,PBS
-0.0734164,-0.312184,-1.61094,-9.90819,-0.01302,-0.01216,PBS
-0.0750327,-0.00000319,-1.67976,-9.80018,-0.01387,-0.01291,PBS
-0.0765261,-0.324629,-1.74766,-9.72675,-0.01469,-0.01365,PBS
-0.0779037,-0.326741,-1.79543,-9.70135,-0.01562,-0.01436,PBS
-0.0789922,-0.334617,-1.86745,-9.76134,-0.01649,-0.01512,PBS
-0.0804547,-0.341121,-1.93913,-9.65465,-0.01738,-0.01583,PBS
-0.0889665,-0.346849,-2.01113,-9.84721,-0.0183,-0.01655,PBS
-0.0837771,-0.340396,-2.08339,-10.0096,-0.01928,-0.01733,PBS
-0.0841188,-0.358099,-2.15661,-10.2225,-0.02021,-0.01809,PBS
-0.0863594,-0.362921,-2.23046,-10.4983,-0.02125,-0.01891,PBS
-0.0883525,-0.369266,-2.30803,-10.1951,-0.02263,-0.01972,PBS
0.105969,-0.430241,-4.05562,-34.7625,-0.02915,-0.02507,PBS
-0.0412489,-0.417557,-2.99615,-0.87379,-0.02791,-0.02352,PBS
-0.227542,-0.405038,-2.55661,-6.28666,-0.027,-0.02278,PBS
-0.177569,-0.392684,-0.22753,-5.00759,-0.02611,-0.02203,PBS
-0.128587,-0.380495,-2.06227,-4.14428,-0.02512,-0.02122,PBS
-0.0344378,-0.368472,-1.89261,-3.50713,-0.0241,-0.02046,PBS
-0.0073709,-0.356613,-1.75125,-3.00388,-0.02306,-0.01969,PBS
-0.0810412,-0.344919,-1.63005,-2.59877,-0.02208,-0.01888,PBS
-0.0817094,-0.333391,-1.52265,-2.26016,-0.02107,-0.01809,PBS
-0.0804973,-0.322027,-1.42754,-1.96855,-0.02003,-0.01724,PBS
-0.0786985,-0.310829,-1.34055,-1.71276,-0.01909,-0.01645,PBS
-0.0769872,-0.299796,-1.26228,-1.48294,-0.01806,-0.0156,PBS
-0.0752677,-0.288928,-1.18995,-1.27643,-0.01704,-0.01484,PBS
-0.0736722,-0.278225,-1.12097,-1.08679,-0.01604,-0.01403,PBS
-0.0719336,-0.267687,-1.05895,-1.04999,-0.01508,-0.01321,PBS
-0.0700984,-0.257314,-1.09335,-0.726846,-0.01406,-0.01239,PBS
-0.0684753,-0.247106,-1.01097,-0.602756,-0.01313,-0.01158,PBS
-0.0670691,-0.237064,-0.905416,-0.524563,-0.01224,-0.01079,PBS
-0.0656854,-0.227186,-0.084958,-0.453723,-0.01129,-0.01002,PBS
-0.0641789,-0.217474,-0.822595,-0.386026,-0.01037,-0.00933,PBS
-0.0062511,-0.207926,-0.076637,-0.317709,-0.00965,-0.00857,PBS
-0.0061013,-0.198544,-0.724701,-0.347906,-0.00875,-0.00787,PBS
-0.0574301,-0.189327,-0.685029,-0.308128,-0.00795,-0.00719,PBS
-0.0057509,-0.180275,-0.645104,-0.265912,-0.0072,-0.00653,PBS
-0.0563124,-0.171388,-0.602586,-0.240394,-0.0065,-0.00594,PBS
-0.0546282,-0.162666,-0.569517,-0.202323,-0.00584,-0.00534,PBS
-0.0530739,-0.154109,-0.524018,-0.172787,-0.0052,-0.00475,PBS
-0.0512294,-0.145718,-0.048649,-0.164394,-0.00458,-0.00422,PBS
-0.0434373,-0.137491,-0.445539,-0.013947,-0.004,-0.00367,PBS
-0.0047361,-0.012943,-0.427256,-0.118138,-0.00342,-0.00317,PBS
-0.0468754,-0.121533,-0.036588,-0.0062107,-0.00284,-0.00269,PBS
-0.0455296,-0.113802,-0.328391,-0.0444868,-0.00232,-0.00224,PBS
-0.0437945,-0.106236,-0.290046,-0.0901053,-0.00202,-0.00197,PBS
-0.0419581,-0.110498,-0.334866,-0.0295747,-0.00159,-0.00154,PBS
-0.0403064,-0.105702,-0.219305,-0.00160898,-0.00129,-0.00128,PBS
-0.0385622,-0.100663,-0.183601,-0.0314599,-0.00116,-0.00105,PBS
-0.0367404,-0.0953858,-0.236687,0.0731278,-92.7576,-84.9825,PBS
-0.0350877,-0.0930796,-0.133044,0.0884658,-72.3931,-67.6186,PBS
-0.0029375,-0.0873881,-0.118011,0.104078,-60.2869,-5.3448,PBS
-0.0291586,-0.0813885,-0.288975,0.112881,-43.8339,-41.1935,PBS
-0.0311066,-0.0752735,-0.199862,0.148434,-32.5827,-31.5705,PBS
-0.0293046,-0.0690019,-0.114331,0.152495,-23.7365,-0.000225,PBS
-0.0270283,-0.0626875,-0.102129,0.113465,-16.2957,-15.3008,PBS
-0.0025148,-0.0557733,-0.00000103,0.110848,-10.0556,-10.2936,PBS
-0.0233796,-0.0492924,-0.193228,0.106271,14.6929,1.1072,PBS
-0.0218831,-0.0425844,-0.0185828,0.126821,42.1473,28.0569,PBS
-0.0203893,-0.0360394,-0.101143,0.164138,63.9481,44.1844,PBS
-0.0187319,-0.0294758,-0.0658857,0.190601,70.0207,56.2097,PBS
-0.0175917,-0.0228316,0.0178581,0.208971,92.6326,76.1837,PBS
-0.0163107,-0.0016141,0.000193013,0.254803,92.7703,72.9061,PBS
-0.0142966,-0.00936184,0.348599,0.297197,55.1632,46.6565,PBS
-0.0152863,-0.00250008,0.107515,0.378855,42.5434,45.7516,PBS
-0.0121106,0.00395983,0.146358,0.451743,4.6993,51.9146,PBS
-0.0102911,0.0108852,0.164005,0.549567,67.2026,64.1966,PBS
-0.000112642,0.0177862,0.180698,0.006533,0.00105,92.3614,PBS
-0.00343287,0.0247152,0.200609,0.077211,0.00142,0.00111,PBS
-0.00837395,0.0316965,0.207836,0.905656,0.0018,0.00141,PBS
-0.000153393,0.0387286,0.171206,1.09939,0.00219,0.00171,PBS
-0.00010326,0.0462039,0.236435,1.33103,0.00258,0.00202,PBS
0.0122521,0.0537927,0.258405,0.16795,0.00299,0.00235,PBS
-0.0000338403,0.0061394,0.026377,2.22441,0.00343,0.00269,PBS
-0.000144704,0.0686797,0.272094,3.16449,0.00388,0.00302,PBS
-0.000224095,0.0761737,0.295305,4.24847,0.0043,0.00331,PBS
0.00000992993,0.0834179,0.310224,5.55055,0.00471,0.00355,PBS
-0.00130305,0.0906719,0.322482,7.24579,0.00504,0.00371,PBS
0.00500221,0.0979885,0.312981,8.74824,0.00526,0.00377,PBS
0.00816025,0.010523,0.355206,9.95845,0.00539,0.00371,PBS
0.00767385,0.110297,0.356429,10.3434,0.00529,0.00361,PBS
0.00088507,0.113968,0.384843,10.9958,0.00499,0.00354,PBS
0.00994544,0.122382,0.407342,11.3601,0.00465,0.00353,PBS
0.0100375,0.127216,0.424262,11.5357,0.00437,0.00356,PBS
0.0101395,0.133126,0.456223,11.5841,0.00416,0.00363,PBS
-0.131469,0.141257,0.485314,11.5321,0.00389,0.00365,PBS
0.0112054,0.148386,0.511986,11.4527,0.00395,0.00384,PBS
0.00107027,0.155012,0.055244,1.1376,0.00407,0.00416,PBS
0.0104506,0.161428,0.059195,11.3127,0.0043,0.0044,PBS
-0.102066,0.167579,0.629177,11.2457,0.00467,0.0047,PBS
0.000202791,0.173007,0.691239,11.1705,0.00505,0.00518,PBS
0.285951,0.178846,0.722862,11.1169,0.0056,0.00571,PBS
0.000184215,0.184529,0.776884,11.0566,0.00583,0.00622,PBS
0.031807,0.189983,0.828893,10.9784,0.00627,0.00679,PBS
0.000202958,0.195263,0.876708,10.0226,0.0069,0.00734,PBS
0.388258,0.200382,0.908774,9.74743,0.00752,0.00808,PBS
0.288538,0.205276,0.957246,9.50243,0.00814,0.00865,PBS
0.347104,0.020973,1.01148,9.45935,0.00893,0.00936,PBS
0.298454,0.021367,1.18686,9.38677,0.00955,0.01019,PBS
0.344447,0.217904,1.11223,9.21168,0.01031,0.011,PBS
0.0010254,0.022085,1.16633,8.94225,0.01121,0.01166,PBS
0.0020942,0.230421,1.22144,8.57857,0.01193,0.0124,PBS
0.0287364,0.023366,1.27877,8.34158,0.01284,0.01323,PBS
0.0330163,0.023688,1.33648,8.33728,0.01365,0.01405,PBS
0.0333309,0.239156,1.39654,8.53411,0.01458,0.01497,PBS
0.0344811,0.240797,0.14579,8.85711,0.01548,0.01587,PBS
0.0358365,0.241808,1.52133,9.22754,0.0164,0.01677,PBS
0.0366505,0.239427,1.58691,9.58143,0.01738,0.01773,PBS
0.0379883,0.236515,1.65541,9.99089,0.01835,0.01863,PBS
0.0388633,0.233721,1.72794,10.3542,0.01927,0.01954,PBS
0.0402116,0.232179,1.80377,10.5598,0.02026,0.02055,PBS
0.0415902,0.232311,1.88624,10.9457,0.0213,0.02143,PBS
0.0429638,0.233522,1.97473,11.3663,0.02227,0.02246,PBS
0.0442467,0.233225,2.06696,11.7595,0.02334,0.02353,PBS
0.0490966,0.232001,1.90358,10.0037,0.02276,0.02288,PBS
0.0489559,0.233928,1.76999,8.42357,0.02204,0.02216,PBS
0.0047471,0.023275,1.65725,0.71361,0.02138,0.02142,PBS
0.0453576,0.231115,1.56128,6.12985,0.02065,0.02067,PBS
0.0435713,0.229168,1.47641,5.30151,0.01996,0.02001,PBS
0.0416621,0.022699,1.40062,0.04606,0.01921,0.0192,PBS
0.0397602,0.224619,1.33189,4.02171,0.01841,0.01852,PBS
0.0032545,0.221405,1.26954,3.53634,0.01762,0.01775,PBS
0.0355981,0.218335,1.21162,3.13224,0.01684,0.01695,PBS
0.0346009,0.214703,1.15654,0.27975,0.01602,0.01624,PBS
0.0325328,0.211039,1.10469,2.52311,0.01521,0.0154,PBS
0.0303148,0.206931,1.05532,2.29123,0.01443,0.01459,PBS
0.0282675,0.202382,1.00722,2.09427,0.01356,0.01378,PBS
0.0264815,0.199879,0.964829,1.91901,0.01282,0.01302,PBS
0.0244937,0.194419,0.886489,1.76243,0.01213,0.01231,PBS
0.0227555,0.188414,0.965037,1.64667,0.0113,0.01152,PBS
0.0211925,0.183287,0.835452,1.50153,0.01051,0.01074,PBS
0.0196597,0.177151,0.801265,1.36897,0.00976,0.01003,PBS
0.0179092,0.170794,0.755722,1.24255,0.00894,0.00932,PBS
0.0182721,0.164244,0.715299,1.12112,0.00818,0.00871,PBS
0.0181903,0.157845,0.681147,1.00547,0.00747,0.00807,PBS
0.0145759,0.151516,0.634361,1.04618,0.00678,0.00743,PBS
0.0119343,0.144873,0.059428,0.784923,0.00619,0.00681,PBS
0.0107179,0.138155,0.555665,0.065309,0.00565,0.00634,PBS
-0.00102677,0.131493,0.515165,0.054178,0.00531,0.00576,PBS
0.00697877,0.125114,0.465463,0.453954,0.00489,0.00525,PBS
0.00870538,0.121208,0.434559,0.372613,0.00449,0.00475,PBS
0.00358855,0.117085,0.437711,0.289063,0.00407,0.00423,PBS
0.00185493,0.110422,0.364556,0.209191,0.00365,0.00369,PBS
0.00130586,0.103746,0.306209,0.131234,0.00314,0.00315,PBS
0.000167411,0.0097248,0.266068,0.0368614,0.0027,0.00266,PBS
0.000676938,0.0910633,0.233138,-0.0081323,0.0023,0.00225,PBS
0.000061824,0.0851298,0.195839,-0.0183511,0.00195,0.00192,PBS
-0.0000898078,0.0784378,0.270965,-0.119761,0.00159,0.00158,PBS
-0.000746089,0.0715654,0.140986,-0.191939,0.00136,0.00133,PBS
-0.00103395,0.0645692,0.107242,-0.259518,0.00118,0.00109,PBS
-0.00246823,0.0574581,0.221143,-0.322736,0.00103,87.7815,PBS
-0.0101332,0.0502488,0.139801,-0.385364,84.5977,71.5633,PBS
-0.0100751,0.0429273,0.138205,-0.442322,72.8153,58.4511,PBS
-0.0101482,0.0354705,0.214134,-0.499812,56.5396,61.3212,PBS
-0.0001022,0.0002793,0.155568,-0.556075,38.0528,0.4708,PBS
0.194816,0.0209148,0.00178659,-0.061388,24.2234,28.2085,PBS
-0.00105751,0.0013291,0.104448,-0.669886,11.7952,12.8593,PBS
-0.0104545,0.00055035,0.0441681,-0.682937,0.331928,-2.34507,PBS
0.158892,-0.00291523,-0.000033705,-0.770242,-23.5915,-20.9672,PBS
-0.0121999,-0.0109495,-0.172768,-0.860406,-35.0556,-32.4832,PBS
-0.0133333,-0.0187268,-0.141883,-0.994151,-34.3309,-47.3371,PBS
-0.0196505,-0.0272953,-0.167227,-1.02564,-23.6843,-59.2626,PBS
-0.0224974,-0.0354501,-0.185336,-1.10202,-20.9929,-52.5446,PBS
-0.0021732,-0.0437416,-0.002043,-1.22489,-21.6479,-42.4276,PBS
-0.0223352,-0.0521498,-0.228905,-1.36005,-2.5137,-44.0215,PBS
-0.0250173,-0.0607001,-0.242188,-1.50623,-32.1603,-51.6804,PBS
-0.0268221,-0.0690191,-0.026554,-1.67159,-53.7192,-63.0998,PBS
-0.0284125,-0.0777267,-0.284719,-1.86106,-86.2633,-93.3764,PBS
-0.0295238,-0.0865733,-0.286601,-0.20857,-96.1378,-0.00108,PBS
-0.0322906,-0.0095508,-0.308041,-2.35603,-0.00107,-0.00132,PBS
-0.0308492,-0.104622,-0.321959,-0.26996,-0.00132,-0.00152,PBS
-0.0320852,-0.113786,-0.334951,-3.16157,-0.0016,-0.00187,PBS
-0.0335315,-0.119577,-0.307241,-3.78535,-0.00186,-0.00219,PBS
-0.0346898,-0.012436,-0.365567,-4.63405,-0.00215,-0.00254,PBS
-0.0360545,-0.128554,-0.038956,-0.50108,-0.00244,-0.00287,PBS
-0.0373266,-0.133529,-0.407316,-5.85845,-0.00272,-0.00319,PBS
-0.0385703,-0.140373,-0.430154,-0.70182,-0.00299,-0.00347,PBS
-0.0397357,-0.148443,-0.451007,-8.29168,-0.00316,-0.00368,PBS
-0.0410514,-0.015556,-0.475093,-0.94926,-0.0033,-0.00384,PBS
-0.0423377,-0.162254,-0.505596,-9.50815,-0.0033,-0.0039,PBS
-0.0437011,-0.168672,-0.533393,-10.1527,-0.00323,-0.00384,PBS
-0.0447998,-0.175043,-0.550357,-10.5893,-0.00316,-0.00385,PBS
-0.0462952,-0.181602,-0.589777,-10.8671,-0.00309,-0.00398,PBS
-0.0472174,-0.018811,-0.618285,-11.0039,-0.00313,-0.00412,PBS
-0.0486715,-0.194568,-0.638856,-11.0512,-0.00348,-0.00432,PBS
-0.0050004,-0.200976,-0.679837,-11.0502,-0.00358,-0.00454,PBS
-0.0513473,-0.207334,-0.702372,-10.8502,-0.00382,-0.00481,PBS
-0.0580929,-0.213642,-0.746661,-10.7984,-0.00426,-0.00505,PBS
-0.0553607,-0.219899,-0.775195,-10.7341,-0.00474,-0.00532,PBS
-0.0555026,-0.226107,-0.819454,-10.6789,-0.00522,-0.00566,PBS
-0.0564532,-0.232264,-0.083793,-10.6256,-0.00566,-0.00625,PBS
-0.0576999,-0.238371,-0.088134,-10.5915,-0.00619,-0.00652,PBS
-0.0588038,-0.244428,-0.922079,-9.44702,-0.00681,-0.00688,PBS
-0.0603023,-0.250434,-0.954868,-9.39982,-0.00744,-0.00724,PBS
-0.0616492,-0.256391,-0.996989,-9.48039,-0.00809,-0.00773,PBS
-0.0629241,-0.262297,-1.02885,-9.59504,-0.0087,-0.00841,PBS
-0.0641701,-0.268153,-1.07167,-9.64818,-0.00937,-0.00906,PBS
-0.0655335,-0.273959,-0.11208,-9.70299,-0.01006,-0.00961,PBS
-0.0668853,-0.279715,-1.17063,-9.64482,-0.01069,-0.01015,PBS
-0.0068056,-0.285421,-1.22351,-9.58649,-0.0114,-0.0109,PBS
-0.0069384,-0.291076,-0.12783,-9.45866,-0.01217,-0.01146,PBS
-0.0706178,-0.296682,-1.33505,-9.27245,-0.01304,-0.01219,PBS
-0.0719824,-0.302237,-0.13946,-9.01744,-0.01383,-0.01288,PBS
-0.0732072,-0.307742,-1.45505,-8.83271,-0.01473,-0.01355,PBS
-0.0794557,-0.313196,-0.01518,-8.76218,-0.01569,-0.01416,PBS
-0.0077086,-0.318601,-1.58184,-8.80431,-0.01664,-0.0149,PBS
-0.0773221,-0.323955,-1.64774,-8.95329,-0.01766,-0.01568,PBS
-0.0783797,-0.032926,-1.69742,-9.14582,-0.01864,-0.01654,PBS
-0.0796849,-0.334514,-1.77029,-9.38367,-0.01967,-0.01722,PBS
-0.0808529,-0.339718,-1.84005,-9.64954,-0.02067,-0.01796,PBS
-0.0821019,-0.344871,-1.90876,-9.49931,-0.02166,-0.0187,PBS
-0.0837508,-0.349975,-1.97917,-9.85587,-0.02274,-0.01947,PBS
-0.0856161,-0.355028,-2.05119,-10.1569,-0.02383,-0.02034,PBS
-0.0879043,-0.360031,-2.12304,-1.0098,-0.02493,-0.02113,PBS
-0.167052,-1.01842,-43.6311,-0.00152,-0.02778,-0.02715,PBS
-0.166674,-0.923807,-28.4234,-55.7037,-0.01273,-0.02153,PBS
-0.001568,-0.702107,-20.5143,-26.6968,-0.01217,-0.02185,PBS
-0.151119,-0.659345,-15.8457,-15.8538,-0.01263,-0.02157,PBS
-0.145974,-0.624388,-12.7397,-12.3792,-0.01339,-0.02113,PBS
-0.142774,-0.595579,-10.5564,-10.2587,-0.01338,-0.02059,PBS
-0.137979,-0.575406,-9.21706,-8.67904,-0.01312,-0.01992,PBS
-0.134686,-0.556065,-7.59744,-7.44474,-0.01277,-0.01932,PBS
-0.131375,-0.538894,-6.66084,-6.50751,-0.01233,-0.01854,PBS
-0.127745,-0.521713,-5.89592,-5.74527,-0.01185,-0.01775,PBS
-0.124485,-0.050652,-5.25393,-5.11908,-0.01134,-0.01692,PBS
-0.121354,-0.492924,-4.70334,-4.59558,-0.01087,-0.01611,PBS
-0.118276,-0.477497,-4.21235,-4.14868,-0.01035,-0.01529,PBS
-0.113656,-0.465336,-3.76032,-3.74826,-0.00985,-0.01457,PBS
-0.111453,-0.450131,-3.33554,-3.37538,-0.0093,-0.01373,PBS
-0.108574,-0.440254,-2.93957,-3.01608,-0.00872,-0.01296,PBS
-0.106003,-0.428295,-2.57539,-2.66289,-0.00814,-0.01218,PBS
-0.102783,-0.416074,-2.24854,-2.33811,-0.00756,-0.01143,PBS
-0.0285626,-0.404535,-1.96009,-2.04874,-0.00698,-0.01074,PBS
-0.0971722,-0.392338,-1.71169,-1.80991,-0.0064,-0.01005,PBS
-0.0094668,-0.381009,-1.49551,-1.59083,-0.00586,-0.00936,PBS
-0.0896425,-0.370541,-1.31885,-1.40254,-0.00529,-0.00863,PBS
-0.0865863,-0.360346,-1.17122,-1.23372,-0.00474,-0.00792,PBS
-0.0839027,-0.349436,-1.04489,-1.08628,-0.00421,-0.00723,PBS
-0.0810479,-0.339088,-0.866977,-0.0000105,-0.00371,-0.00654,PBS
-0.0781876,-0.328809,-0.902554,-0.848774,-0.00324,-0.00584,PBS
-0.0755803,-0.318398,-0.725707,-0.753297,-0.00284,-0.00516,PBS
-0.0731693,-0.031011,-0.653657,-0.676246,-0.00249,-0.00448,PBS
-0.0703548,-0.299708,-0.585143,-0.595299,-0.00219,-0.00383,PBS
-0.0677113,-0.288524,-0.518767,-0.534056,-0.00196,-0.00327,PBS
-0.0660142,-0.280353,-0.478516,-0.046581,-0.00177,-0.00269,PBS
-0.0630157,-0.268954,-0.440968,-0.393119,-0.0016,-0.00219,PBS
-0.0603871,-0.260435,-0.402744,-0.338894,-0.00143,-0.00177,PBS
-0.0057887,-0.251976,-0.364852,-0.278074,-0.00127,-0.00144,PBS
-0.0554462,-0.240175,-0.321982,-0.227987,-0.00107,-0.00116,PBS
-0.0527805,-0.231453,-0.309624,-0.018015,-95.0894,-92.0851,PBS
-0.0503302,-0.222747,-0.248017,-0.014019,-7.6882,-73.5477,PBS
-0.0499831,-0.204218,-0.253013,-0.119262,-60.8891,-6.1589,PBS
-0.0471999,-0.203838,-0.211264,-0.016681,-45.0673,-50.7785,PBS
-0.0043415,-0.194538,-0.172848,-0.0783823,-35.1486,-41.2671,PBS
-0.0407482,-0.018294,-0.013493,-0.00116061,-2.6645,-29.8093,PBS
-0.0037967,-0.172875,-0.0177541,0.0740732,-20.2648,-21.8044,PBS
-0.0376426,-0.163707,-0.00208629,0.0932893,-13.9563,-19.2738,PBS
-0.0331075,-0.153563,-0.0747298,0.165998,-10.8285,-10.6716,PBS
-0.000000305,-0.144867,0.104313,0.153912,-1.59735,1.2226,PBS
-0.0281718,-0.134341,0.252142,0.204133,10.9936,29.0484,PBS
-0.0256668,-0.124232,0.134927,0.274687,29.8573,38.8527,PBS
-0.0231604,-0.115493,0.126615,0.341447,27.6866,54.3209,PBS
-0.0020816,-0.105342,0.181897,0.410626,25.9473,86.4878,PBS
-0.0183934,-0.0275593,0.239062,0.508099,28.8136,0.00104,PBS
-0.0017313,-0.0683763,0.296482,0.606232,32.9942,67.1878,PBS
-0.0158399,-0.0668913,0.328768,0.712801,31.2437,61.5305,PBS
-0.0110777,-0.0053669,0.397504,0.085462,20.5698,6.1887,PBS
-0.000188357,-0.0405945,0.459332,0.009724,33.3929,6.9668,PBS
-0.00103227,-0.0276043,0.507409,1.17164,51.5074,82.5654,PBS
-0.00102824,-0.0409698,0.562479,1.38449,69.5142,0.00104,PBS
-0.00157218,-0.00203246,0.622081,1.66294,86.7651,0.00126,PBS
-0.00412549,-0.00385566,0.671524,2.06922,0.00104,0.00153,PBS
-0.00234073,0.00553442,0.735122,2.74053,0.00111,0.00179,PBS
-0.000135343,0.0103691,0.797725,3.79515,0.00124,0.00197,PBS
-0.000541108,0.000000105,0.875856,4.85845,0.00132,0.00231,PBS
-0.000634834,-0.0495207,0.954049,6.48835,0.00136,0.00264,PBS
-0.000279768,0.0495622,1.04062,8.71499,0.00137,0.00295,PBS
0.000328127,0.0453384,1.22324,11.2712,0.00137,0.00321,PBS
0.00103079,0.0005384,1.15805,13.3423,0.00136,0.00337,PBS
0.020652,0.0630123,1.24708,1.4829,0.00139,0.00344,PBS
0.00000000196,0.0076276,1.34237,1.5605,0.00131,0.00336,PBS
0.00104422,0.0935265,1.44332,14.1374,0.00136,0.00324,PBS
0.253367,0.100062,1.55131,13.9746,0.00141,0.00312,PBS
0.0224835,0.149472,0.16702,13.7102,0.00142,0.00306,PBS
0.00158089,0.0220299,1.79966,13.6363,0.00148,0.00314,PBS
0.0222538,0.301286,1.94063,13.6329,0.00174,0.00337,PBS
0.0217847,0.112503,2.10235,13.7082,0.00217,0.00371,PBS
0.0275773,0.129156,2.28353,1.3841,0.00253,0.00409,PBS
0.0288537,0.137407,2.49416,14.0461,0.00282,0.00443,PBS
0.0029704,0.147165,2.74407,1.4284,0.00328,0.00485,PBS
0.0327183,0.157208,3.03817,14.5491,0.00387,0.00523,PBS
0.0345196,0.166716,3.39695,14.8488,0.00425,0.0057,PBS
0.0036418,0.177202,3.81316,15.1874,0.00479,0.00622,PBS
0.0038742,0.018694,4.29064,15.5398,0.00546,0.00661,PBS
0.0407358,0.197322,4.77981,15.8959,0.00601,0.00709,PBS
0.0426394,0.207634,5.28538,16.2635,0.00662,0.00755,PBS
0.0449201,0.216631,5.83342,16.6267,0.00726,0.00819,PBS
0.0469413,0.227629,6.40826,16.9929,0.008,0.00872,PBS
0.0490398,0.236239,6.98749,17.3182,0.0087,0.00929,PBS
0.0510716,0.247846,7.57076,17.6112,0.00936,0.00995,PBS
0.0502201,0.259101,8.14008,16.8474,0.01001,0.01055,PBS
0.0534958,0.269791,8.69772,17.1981,0.0107,0.01119,PBS
0.0568018,0.282823,9.22461,1.7463,0.0114,0.01188,PBS
0.0589099,0.289092,9.69047,17.5774,0.01221,0.01257,PBS
0.0608902,0.030023,10.0878,17.4748,0.01297,0.01333,PBS
0.0627896,0.312184,10.3989,17.0477,0.01392,0.01406,PBS
0.0648879,0.322489,10.6536,16.0709,0.0148,0.01482,PBS
0.0667479,0.333908,11.0358,14.2073,0.0157,0.01559,PBS
0.0690837,0.344267,11.3457,12.2107,0.01653,0.01641,PBS
0.0712185,0.355151,11.6188,11.6458,0.01746,0.01729,PBS
0.0730265,0.365384,11.8585,11.8555,0.01849,0.0181,PBS
0.0752565,0.375481,12.0891,12.2364,0.01957,0.01889,PBS
0.0768793,0.388382,12.0838,12.7135,0.02058,0.01971,PBS
0.0761469,0.399021,12.3582,13.3096,0.02152,0.0206,PBS
0.0805379,0.408433,12.6785,13.9126,0.02252,0.02149,PBS
0.0766789,0.385992,1.1016,12.4522,0.02183,0.02084,PBS
0.0709332,0.369493,9.75263,11.1701,0.02118,0.0202,PBS
0.0672407,0.356282,8.41782,9.97966,0.02045,0.01959,PBS
0.0638415,0.343534,7.49428,8.98366,0.01977,0.01898,PBS
0.0607632,0.331494,6.72317,8.18497,0.01907,0.01827,PBS
0.0576019,0.031978,0.60704,7.45409,0.01838,0.01755,PBS
0.0545239,0.308823,5.51539,6.80723,0.0176,0.01683,PBS
0.0051762,0.028787,5.03406,0.62282,0.01683,0.01617,PBS
0.0484611,0.286569,4.61079,5.70812,0.01609,0.01546,PBS
0.0453759,0.276377,4.23887,5.23922,0.01526,0.01473,PBS
0.0423593,0.265111,3.89949,4.81319,0.01456,0.01398,PBS
0.0395456,0.255483,3.59727,4.43072,0.01376,0.01344,PBS
0.0366502,0.245106,3.32115,0.40798,0.01297,0.01282,PBS
0.0335177,0.234518,3.06519,3.76122,0.01226,0.01206,PBS
0.0305667,0.224628,2.82767,3.47488,0.01151,0.01133,PBS
0.0323043,0.212496,0.02605,3.21629,0.01074,0.01063,PBS
0.0248087,0.202666,2.38025,2.97857,0.00997,0.00995,PBS
0.0217831,0.192973,2.16658,0.27654,0.00921,0.00928,PBS
0.0191388,0.182123,1.96335,2.57039,0.0085,0.00858,PBS
0.0161657,0.171263,1.76905,2.39387,0.00781,0.00795,PBS
0.0013623,0.161762,1.58453,2.25522,0.00713,0.00731,PBS
0.0125792,0.149992,1.40902,2.09126,0.00648,0.0067,PBS
